,romance,non_romance
spike,0.0,0.0008151061234837633
spill,0.0011881220626005532,0.0017398641605146832
spin,0.00712873237560332,0.004639637761372489
spit,0.0011881220626005532,0.0011599094403431222
splash,0.0011881220626005532,0.0017398641605146832
splay,0.0016698641031585818,0.0
splinter,0.0011881220626005532,0.0005799547201715611
split,0.0,0.0057057428643863435
spoil,0.0023762441252011064,0.0011599094403431222
sponsor,0.0011881220626005532,0.0005799547201715611
spot,0.0011881220626005532,0.005799547201715611
spout,0.0011881220626005532,0.0011599094403431222
sprawl,0.00356436618780166,0.004059683041200928
spray,0.0011881220626005532,0.0011599094403431222
spread,0.005940610313002766,0.012179049123602782
spring,0.005940610313002766,0.00521959248154405
sprinkle,0.0,0.0016302122469675265
sprint,0.0,0.0008151061234837633
sprout,0.0016698641031585818,0.0
spur,0.0016698641031585818,0.0
sputter,0.0,0.0008151061234837633
spy,0.0,0.0016302122469675265
square,0.0011881220626005532,0.0005799547201715611
squat,0.0023762441252011064,0.0028997736008578054
squeal,0.0,0.0008151061234837633
squeeze,0.0023762441252011064,0.005799547201715611
squelch,0.0016698641031585818,0.0
squint,0.0023762441252011064,0.0023198188806862444
squirm,0.0,0.0008151061234837633
squirt,0.0011881220626005532,0.0005799547201715611
stabilize,0.0016698641031585818,0.0
stack,0.0,0.003260424493935053
stag,0.0,0.0008151061234837633
stagger,0.0011881220626005532,0.00521959248154405
stain,0.0011881220626005532,0.004059683041200928
stake,0.0016698641031585818,0.0
stalk,0.0011881220626005532,0.0011599094403431222
stall,0.0,0.0016302122469675265
stammer,0.0011881220626005532,0.0011599094403431222
stamp,0.0023762441252011064,0.0005799547201715611
stampede,0.0,0.0024453183704512896
stand,0.0760398120064354,0.07249434002144513
star,0.02257431918941051,0.02261823408669088
starch,0.0011881220626005532,0.0005799547201715611
stare,0.0011881220626005532,0.0023198188806862444
start,0.03445553981541605,0.056835562576812985
startle,0.0023762441252011064,0.006959456642058733
starve,0.0011881220626005532,0.0034797283210293664
stash,0.0,0.0008151061234837633
state,0.0011881220626005532,0.0023198188806862444
stay,0.04039615012841881,0.0342173284901221
steady,0.0,0.0024453183704512896
steal,0.005940610313002766,0.004059683041200928
steam,0.0023762441252011064,0.0011599094403431222
steep,0.0016698641031585818,0.0
steer,0.0023762441252011064,0.0023198188806862444
stem,0.0,0.0008151061234837633
step,0.00712873237560332,0.01565877744463215
sterilize,0.0,0.0008151061234837633
stick,0.00712873237560332,0.01101913968325966
stiffen,0.0,0.003260424493935053
stifle,0.0011881220626005532,0.0005799547201715611
still,0.0,0.0008151061234837633
sting,0.0023762441252011064,0.0023198188806862444
stink,0.0,0.0024453183704512896
stir,0.004752488250402213,0.0034797283210293664
stitch,0.0,0.0008151061234837633
stomp,0.0,0.0016302122469675265
stooooomp,0.0016698641031585818,0.0
stoop,0.0011881220626005532,0.0011599094403431222
stop,0.05465361487962545,0.03189750960943586
store,0.0011881220626005532,0.0028997736008578054
storm,0.0011881220626005532,0.0005799547201715611
stow,0.0,0.0008151061234837633
straddle,0.0023762441252011064,0.0005799547201715611
straggle,0.0,0.0016302122469675265
straighten,0.00712873237560332,0.008699320802573416
strain,0.00356436618780166,0.004639637761372489
strand,0.0016698641031585818,0.0
strangle,0.0,0.0024453183704512896
stray,0.0,0.0008151061234837633
streak,0.0011881220626005532,0.0005799547201715611
stream,0.0011881220626005532,0.0028997736008578054
stress,0.0,0.0016302122469675265
stretch,0.00356436618780166,0.013338958563945905
strew,0.0011881220626005532,0.0005799547201715611
stricken,0.0,0.0016302122469675265
stride,0.00356436618780166,0.0034797283210293664
strike,0.0023762441252011064,0.012759003843774343
string,0.0,0.0024453183704512896
strip,0.0011881220626005532,0.004639637761372489
strive,0.0011881220626005532,0.0005799547201715611
stroke,0.0,0.0016302122469675265
stroll,0.0,0.0024453183704512896
struggle,0.0023762441252011064,0.006959456642058733
strut,0.0011881220626005532,0.0005799547201715611
stub,0.0,0.0008151061234837633
study,0.01425746475120664,0.01101913968325966
stuff,0.0011881220626005532,0.0011599094403431222
stumble,0.005940610313002766,0.008119366082401856
stump,0.0,0.0008151061234837633
stun,0.0,0.0016302122469675265
stupefy,0.0,0.0008151061234837633
stymie,0.0,0.0008151061234837633
subdue,0.00356436618780166,0.0005799547201715611
subject,0.0,0.0016302122469675265
submerge,0.0,0.0008151061234837633
submit,0.0011881220626005532,0.0017398641605146832
subside,0.0011881220626005532,0.0017398641605146832
subsidize,0.0,0.0008151061234837633
subsist,0.0016698641031585818,0.0
substantiate,0.0,0.0008151061234837633
substitute,0.0011881220626005532,0.0017398641605146832
succeed,0.0023762441252011064,0.004639637761372489
suck,0.0011881220626005532,0.005799547201715611
suffer,0.004752488250402213,0.0034797283210293664
suffice,0.0,0.0008151061234837633
suffocate,0.0,0.0024453183704512896
suffuse,0.0,0.0024453183704512896
suggest,0.008316854438203873,0.007539411362230294
suit,0.0033397282063171636,0.0
sulk,0.0011881220626005532,0.0011599094403431222
sum,0.0,0.0008151061234837633
summon,0.0011881220626005532,0.0023198188806862444
sunburnt,0.0,0.0008151061234837633
supersede,0.0,0.0016302122469675265
supervise,0.0011881220626005532,0.0011599094403431222
supplement,0.0,0.0008151061234837633
supplicate,0.0011881220626005532,0.0005799547201715611
supply,0.0,0.004890636740902579
support,0.0023762441252011064,0.0028997736008578054
suppose,0.02257431918941051,0.017978596325318393
surge,0.0011881220626005532,0.0017398641605146832
surprise,0.016633708876407746,0.009279275522744978
surrender,0.0033397282063171636,0.0
surround,0.00356436618780166,0.005799547201715611
survey,0.0011881220626005532,0.0011599094403431222
survive,0.0023762441252011064,0.0034797283210293664
suspect,0.00712873237560332,0.006959456642058733
suspend,0.0,0.004890636740902579
sustain,0.0011881220626005532,0.0011599094403431222
swab,0.0016698641031585818,0.0
swagger,0.0,0.0008151061234837633
swallow,0.00356436618780166,0.0034797283210293664
swap,0.0,0.0008151061234837633
swarm,0.0,0.0008151061234837633
sway,0.005940610313002766,0.0011599094403431222
swear,0.005940610313002766,0.007539411362230294
sweat,0.0011881220626005532,0.0005799547201715611
sweep,0.004752488250402213,0.007539411362230294
swell,0.008316854438203873,0.0023198188806862444
swelter,0.0,0.0008151061234837633
swerve,0.0011881220626005532,0.0005799547201715611
swim,0.01900995300160885,0.004639637761372489
swindle,0.0,0.0008151061234837633
swing,0.013069342688606086,0.017978596325318393
swipe,0.0016698641031585818,0.0
swirl,0.0023762441252011064,0.0017398641605146832
swish,0.0,0.003260424493935053
switch,0.0011881220626005532,0.00521959248154405
swivel,0.0,0.0008151061234837633
swoop,0.0011881220626005532,0.0028997736008578054
symbolize,0.0011881220626005532,0.0017398641605146832
sympathize,0.0011881220626005532,0.0011599094403431222
syndicate,0.0,0.0008151061234837633
tack,0.0,0.0008151061234837633
tag,0.0016698641031585818,0.0
tailor,0.0011881220626005532,0.0011599094403431222
take,0.1734658211396808,0.17920600853301236
takin,0.0,0.0008151061234837633
talk,0.06178234725522877,0.038277011531323034
tame,0.0,0.0008151061234837633
tan,0.0023762441252011064,0.0028997736008578054
tangle,0.0,0.0008151061234837633
tantalize,0.0,0.0016302122469675265
tap,0.0,0.0024453183704512896
taper,0.005009592309475746,0.0
tarpapered,0.0,0.0008151061234837633
taste,0.0023762441252011064,0.004059683041200928
tattered,0.0011881220626005532,0.0005799547201715611
taunt,0.0,0.0008151061234837633
taxi,0.0,0.0008151061234837633
teach,0.008316854438203873,0.009859230242916538
team,0.0016698641031585818,0.0
tear,0.009504976500804426,0.009279275522744978
tease,0.0011881220626005532,0.0011599094403431222
teem,0.0,0.0008151061234837633
teeter,0.0,0.0008151061234837633
teethe,0.0016698641031585818,0.0
telegraph,0.0011881220626005532,0.0005799547201715611
telephone,0.0011881220626005532,0.0028997736008578054
telescope,0.0016698641031585818,0.0
tell,0.11287159594705255,0.1386091781210031
tempt,0.0023762441252011064,0.0005799547201715611
tend,0.0,0.003260424493935053
tense,0.0,0.0008151061234837633
term,0.0011881220626005532,0.0005799547201715611
terrify,0.0023762441252011064,0.0023198188806862444
terrorize,0.0,0.0008151061234837633
test,0.0011881220626005532,0.0011599094403431222
testify,0.0,0.0008151061234837633
tether,0.0,0.0016302122469675265
thank,0.009504976500804426,0.0104391849630881
thaw,0.0,0.0008151061234837633
thicken,0.0011881220626005532,0.0005799547201715611
thieve,0.0,0.0008151061234837633
thin,0.0011881220626005532,0.0005799547201715611
think,0.21029760508029793,0.16876682356992428
thinkin,0.0,0.0008151061234837633
thrash,0.0,0.003260424493935053
thread,0.0,0.0008151061234837633
threaten,0.0,0.008151061234837633
thresh,0.0,0.0008151061234837633
thrill,0.0,0.0008151061234837633
thrive,0.0,0.0016302122469675265
throb,0.0011881220626005532,0.0011599094403431222
throw,0.0178218309390083,0.02145832464634776
thrum,0.0,0.0008151061234837633
thrust,0.0023762441252011064,0.00521959248154405
thud,0.0,0.0016302122469675265
thumb,0.0,0.0016302122469675265
thump,0.0,0.0008151061234837633
thunder,0.0,0.0016302122469675265
thwart,0.0,0.0008151061234837633
tick,0.0011881220626005532,0.0005799547201715611
tickle,0.0,0.0016302122469675265
tide,0.0016698641031585818,0.0
tie,0.005940610313002766,0.00521959248154405
tighten,0.0011881220626005532,0.0034797283210293664
tile,0.0,0.0008151061234837633
tilt,0.00356436618780166,0.0023198188806862444
time,0.0011881220626005532,0.0017398641605146832
tingle,0.0,0.0016302122469675265
tinkle,0.0033397282063171636,0.0
tinplated,0.0,0.0008151061234837633
tint,0.0,0.0008151061234837633
tip,0.0011881220626005532,0.0005799547201715611
tipple,0.0,0.0008151061234837633
tiptoe,0.0,0.0008151061234837633
tire,0.013069342688606086,0.006379501921887172
toast,0.0,0.0008151061234837633
toe,0.0,0.0008151061234837633
tole,0.0,0.0008151061234837633
tongue,0.0,0.0008151061234837633
tool,0.0011881220626005532,0.0005799547201715611
top,0.0,0.0008151061234837633
torture,0.0,0.0024453183704512896
toss,0.00356436618780166,0.009859230242916538
touch,0.011881220626005532,0.015078822724460587
tousle,0.0016698641031585818,0.0
tow,0.0,0.0008151061234837633
tower,0.0011881220626005532,0.0017398641605146832
trace,0.0011881220626005532,0.0011599094403431222
track,0.0011881220626005532,0.0028997736008578054
trade,0.0011881220626005532,0.0023198188806862444
trail,0.00356436618780166,0.0028997736008578054
train,0.0023762441252011064,0.0028997736008578054
traipse,0.0016698641031585818,0.0
tramp,0.0,0.0008151061234837633
trample,0.0,0.0008151061234837633
transact,0.0016698641031585818,0.0
transcend,0.0016698641031585818,0.0
transfer,0.0011881220626005532,0.0011599094403431222
translate,0.00356436618780166,0.0028997736008578054
transmute,0.0,0.0008151061234837633
transpose,0.0,0.0008151061234837633
trap,0.0011881220626005532,0.0017398641605146832
travel,0.004752488250402213,0.0011599094403431222
traverse,0.0011881220626005532,0.0005799547201715611
tread,0.0,0.0008151061234837633
treasure,0.0,0.0008151061234837633
treat,0.0023762441252011064,0.004639637761372489
tremble,0.008316854438203873,0.008699320802573416
trespass,0.0,0.0008151061234837633
trick,0.0,0.0008151061234837633
trickle,0.0,0.0008151061234837633
trigger,0.0011881220626005532,0.0005799547201715611
trill,0.0,0.0008151061234837633
trim,0.0016698641031585818,0.0
trip,0.0011881220626005532,0.0011599094403431222
trot,0.0,0.0024453183704512896
trouble,0.00356436618780166,0.0028997736008578054
trudge,0.0011881220626005532,0.0011599094403431222
trump,0.0,0.0008151061234837633
trust,0.0023762441252011064,0.0028997736008578054
try,0.06534671344303043,0.06669479281972952
tuck,0.0,0.0024453183704512896
tug,0.0,0.0024453183704512896
tumble,0.0,0.00733595511135387
tune,0.0,0.0016302122469675265
tunnel,0.0016698641031585818,0.0
turn,0.08910915469504149,0.10149207603002319
tweeze,0.0016698641031585818,0.0
twin,0.0,0.0024453183704512896
twinkle,0.0011881220626005532,0.0005799547201715611
twirl,0.0,0.0024453183704512896
twist,0.00356436618780166,0.008699320802573416
twitch,0.0,0.0024453183704512896
twitter,0.0,0.0016302122469675265
type,0.004752488250402213,0.0017398641605146832
ulcerate,0.0,0.0008151061234837633
unbend,0.0016698641031585818,0.0
uncap,0.0,0.0008151061234837633
unclasp,0.0016698641031585818,0.0
uncoil,0.0016698641031585818,0.0
uncover,0.0011881220626005532,0.0011599094403431222
uncurl,0.0,0.0008151061234837633
underestimate,0.0016698641031585818,0.0
undergo,0.0023762441252011064,0.0011599094403431222
understand,0.027326807439812726,0.02145832464634776
understate,0.0,0.0008151061234837633
undertake,0.0,0.0008151061234837633
underwrite,0.0016698641031585818,0.0
undo,0.0011881220626005532,0.0005799547201715611
undress,0.00356436618780166,0.0005799547201715611
undulate,0.0011881220626005532,0.0005799547201715611
unearth,0.0,0.0008151061234837633
unfasten,0.0,0.0008151061234837633
unfold,0.0,0.0008151061234837633
unfreeze,0.0,0.0016302122469675265
unfurl,0.0,0.0008151061234837633
unhinge,0.0,0.0008151061234837633
unhitch,0.0,0.0008151061234837633
unhook,0.0,0.0008151061234837633
unite,0.00356436618780166,0.0023198188806862444
unlace,0.0011881220626005532,0.0005799547201715611
unlash,0.0,0.0008151061234837633
unleash,0.0,0.0016302122469675265
unload,0.0011881220626005532,0.0011599094403431222
unlock,0.0023762441252011064,0.004059683041200928
unravel,0.0,0.0008151061234837633
unroll,0.0,0.0008151061234837633
unscramble,0.0,0.0008151061234837633
unscrew,0.0,0.0008151061234837633
unseal,0.0016698641031585818,0.0
unsee,0.0016698641031585818,0.0
unsheathe,0.0016698641031585818,0.0
unstring,0.0,0.0008151061234837633
unthaw,0.0,0.0008151061234837633
untie,0.0,0.0008151061234837633
unwire,0.0,0.0016302122469675265
update,0.0,0.0008151061234837633
upraise,0.0,0.0008151061234837633
uproot,0.0,0.0008151061234837633
upset,0.00356436618780166,0.0028997736008578054
urge,0.0,0.0040755306174188165
use,0.042772394253619915,0.04291664929269552
utter,0.0,0.0016302122469675265
uttuh,0.0,0.0008151061234837633
vacate,0.0,0.0016302122469675265
vacuum,0.0,0.0008151061234837633
value,0.0011881220626005532,0.0011599094403431222
vanish,0.004752488250402213,0.00521959248154405
variegate,0.0016698641031585818,0.0
vary,0.0011881220626005532,0.0028997736008578054
vault,0.0,0.0008151061234837633
veer,0.0,0.0040755306174188165
vein,0.0016698641031585818,0.0
vend,0.0,0.0008151061234837633
vent,0.0011881220626005532,0.0005799547201715611
venture,0.0011881220626005532,0.0005799547201715611
veto,0.0,0.0008151061234837633
vibrate,0.0,0.0008151061234837633
vie,0.0,0.0016302122469675265
view,0.0011881220626005532,0.0005799547201715611
violate,0.0,0.0008151061234837633
visit,0.01425746475120664,0.009279275522744978
visualize,0.0,0.0008151061234837633
voice,0.0,0.0008151061234837633
volunteer,0.0,0.0024453183704512896
vomit,0.0,0.0008151061234837633
vote,0.0,0.0008151061234837633
vow,0.0,0.0016302122469675265
wad,0.0011881220626005532,0.0005799547201715611
wade,0.0,0.0008151061234837633
wag,0.0,0.0024453183704512896
wager,0.0033397282063171636,0.0
waggle,0.0,0.0008151061234837633
wail,0.0,0.0024453183704512896
wait,0.052277370754424346,0.062055155058357035
wake,0.013069342688606086,0.009279275522744978
walk,0.05465361487962545,0.05335583425578362
wallow,0.0011881220626005532,0.0005799547201715611
wan,0.0023762441252011064,0.0005799547201715611
wander,0.0023762441252011064,0.00521959248154405
wanna,0.0,0.003260424493935053
want,0.10693098563404979,0.104391849630881
warm,0.004752488250402213,0.0017398641605146832
warn,0.00356436618780166,0.007539411362230294
wash,0.00356436618780166,0.00521959248154405
waste,0.0023762441252011064,0.006379501921887172
watch,0.04752488250402213,0.038277011531323034
water,0.0,0.0016302122469675265
wave,0.004752488250402213,0.008119366082401856
wax,0.0011881220626005532,0.0005799547201715611
weaken,0.0011881220626005532,0.0005799547201715611
wear,0.030891173627614385,0.02725787184806337
weary,0.0023762441252011064,0.0005799547201715611
weave,0.0,0.0008151061234837633
wed,0.0016698641031585818,0.0
wedge,0.0016698641031585818,0.0
weep,0.0023762441252011064,0.005799547201715611
weigh,0.0016698641031585818,0.0
weight,0.0,0.0016302122469675265
welcome,0.0,0.0040755306174188165
well,0.0,0.0008151061234837633
wet,0.0023762441252011064,0.0011599094403431222
whack,0.0,0.0008151061234837633
wheel,0.0011881220626005532,0.0017398641605146832
wheeze,0.0,0.0008151061234837633
whimper,0.0011881220626005532,0.0005799547201715611
whine,0.0011881220626005532,0.0028997736008578054
whip,0.0011881220626005532,0.00521959248154405
whipsaw,0.0,0.0008151061234837633
whir,0.0,0.0008151061234837633
whirl,0.0011881220626005532,0.0023198188806862444
whisper,0.005940610313002766,0.009279275522744978
whistle,0.0011881220626005532,0.0034797283210293664
whiten,0.0023762441252011064,0.0017398641605146832
whitewash,0.0016698641031585818,0.0
whiz,0.0,0.0008151061234837633
widen,0.0023762441252011064,0.0005799547201715611
widow,0.0,0.0008151061234837633
wiggle,0.0011881220626005532,0.0023198188806862444
win,0.008316854438203873,0.0011599094403431222
wince,0.0,0.003260424493935053
wind,0.00356436618780166,0.0028997736008578054
wink,0.0023762441252011064,0.006379501921887172
wipe,0.0023762441252011064,0.009279275522744978
wisecrack,0.0011881220626005532,0.0005799547201715611
wish,0.036831783940617153,0.013918913284117465
withdraw,0.0023762441252011064,0.0023198188806862444
wither,0.0011881220626005532,0.0005799547201715611
withhold,0.0,0.0008151061234837633
witness,0.0,0.0024453183704512896
wobble,0.0011881220626005532,0.0023198188806862444
wonder,0.03326741775281549,0.024938052967377125
wonduh,0.0,0.0008151061234837633
woo,0.0011881220626005532,0.0005799547201715611
woolgather,0.0,0.0008151061234837633
wop,0.0016698641031585818,0.0
wops,0.0016698641031585818,0.0
work,0.0380199060032177,0.04523646817338176
worry,0.026138685377212173,0.013918913284117465
worship,0.0011881220626005532,0.0005799547201715611
would,0.2934661494623367,0.3009964997690402
woulda,0.0,0.0008151061234837633
wound,0.0,0.004890636740902579
wrangle,0.0,0.0008151061234837633
wrap,0.004752488250402213,0.004059683041200928
wreck,0.0,0.006520848987870106
wrench,0.0011881220626005532,0.0011599094403431222
wrestle,0.0,0.0008151061234837633
wrinkle,0.00356436618780166,0.0028997736008578054
write,0.016633708876407746,0.019718460485833075
writhe,0.0,0.004890636740902579
wuh,0.0,0.0008151061234837633
yacht,0.0,0.0016302122469675265
yank,0.0011881220626005532,0.0028997736008578054
yap,0.0,0.0008151061234837633
yawn,0.0,0.0008151061234837633
yearn,0.0016698641031585818,0.0
yell,0.008316854438203873,0.009859230242916538
yellow,0.0016698641031585818,0.0
yelp,0.0,0.0016302122469675265
yield,0.0011881220626005532,0.0005799547201715611
yodel,0.0033397282063171636,0.0
zigzag,0.0,0.003260424493935053
zip,0.0011881220626005532,0.0005799547201715611
